Time(sec),PID,PNAME,CPU(%),NUM THREADS,MEMORY(MB),MEMORY(%),READ_IO(#),WRITE_IO(#),READ_IO(KB),WRITE_IO(KB)
50.53681182861328,4904,Lenovo.Modern.ImController.exe,0.40,49,88.543,0.55,0,0,0.000,0.000
50.53681182861328,4,System,0.29,235,3.793,0.02,0,16,0.000,119.000
50.53681182861328,8596,conhost.exe,0.24,2,10.836,0.07,0,0,0.000,0.000
50.53681182861328,4688,svchost.exe,0.19,7,9.883,0.06,0,0,0.000,0.000
50.53681182861328,3476,svchost.exe,0.17,12,15.434,0.1,0,38,0.000,2432.000
50.53681182861328,3060,LenovoVantage-(DeviceSettingsSystemAddin).exe,0.16,14,80.824,0.5,0,0,0.000,0.000
50.53681182861328,1528,lsass.exe,0.15,9,14.742,0.09,0,0,0.000,0.000
50.53681182861328,28460,chrome.exe,0.00,17,43.527,0.27,0,0,0.000,0.000
50.53681182861328,28392,chrome.exe,0.00,17,38.312,0.24,0,0,0.000,0.000
50.53681182861328,28336,conhost.exe,0.00,3,15.141,0.09,0,0,0.000,0.000
50.53681182861328,27668,chrome.exe,0.00,18,85.754,0.53,0,0,0.000,0.000
50.53681182861328,27232,chrome.exe,0.00,12,27.973,0.17,0,0,0.000,0.000
50.53681182861328,26992,chrome.exe,0.00,17,71.188,0.44,0,0,0.000,0.000
50.53681182861328,26152,SystemSettingsBroker.exe,0.00,24,31.762,0.2,0,0,0.000,0.000
53.16871690750122,16752,OneDrive.exe,12.03,27,230.273,1.42,0,353,0.000,222.814
53.16871690750122,22444,python.exe,10.50,17,73.508,0.45,8,0,0.000,0.000
53.16871690750122,5632,MsMpEng.exe,4.89,52,245.516,1.52,39,16,76.204,32.188
53.16871690750122,13920,MfeAVSvc.exe,0.47,64,37.871,0.23,0,46,0.000,6.691
53.16871690750122,1884,svchost.exe,0.30,12,14.957,0.09,0,0,0.000,0.000
53.16871690750122,26068,chrome.exe,0.25,24,223.750,1.38,0,0,0.000,0.000
53.16871690750122,19864,WmiPrvSE.exe,0.25,11,12.062,0.07,0,0,0.000,0.000
53.16871690750122,15816,chrome.exe,0.24,28,331.805,2.05,214,203,104.930,35.648
53.16871690750122,8596,conhost.exe,0.21,2,10.836,0.07,0,0,0.000,0.000
53.16871690750122,5040,LenovoVantageService.exe,0.17,25,60.340,0.37,0,0,0.000,0.000
53.16871690750122,3476,svchost.exe,0.16,12,15.434,0.1,0,51,0.000,3264.000
53.16871690750122,1496,services.exe,0.14,7,8.344,0.05,0,0,0.000,0.000
53.16871690750122,4,System,0.14,235,3.793,0.02,0,15,0.000,120.000
53.16871690750122,28460,chrome.exe,0.00,17,43.527,0.27,0,0,0.000,0.000
53.16871690750122,28392,chrome.exe,0.00,17,38.312,0.24,0,0,0.000,0.000
53.16871690750122,28336,conhost.exe,0.00,3,15.141,0.09,0,0,0.000,0.000
53.16871690750122,27668,chrome.exe,0.00,18,85.754,0.53,0,0,0.000,0.000
53.16871690750122,27232,chrome.exe,0.00,12,27.973,0.17,0,0,0.000,0.000
53.16871690750122,26992,chrome.exe,0.00,17,71.184,0.44,0,0,0.000,0.000
53.16871690750122,26152,SystemSettingsBroker.exe,0.00,24,31.762,0.2,0,0,0.000,0.000
55.904236793518066,16752,OneDrive.exe,12.25,27,231.934,1.43,0,325,0.000,213.526
55.904236793518066,22444,python.exe,10.64,15,73.992,0.46,6,0,0.000,0.000
55.904236793518066,5632,MsMpEng.exe,6.35,52,244.707,1.51,52,18,101.605,36.211
55.904236793518066,13920,MfeAVSvc.exe,0.50,64,37.875,0.23,0,30,0.000,4.391
55.904236793518066,1528,lsass.exe,0.45,9,14.742,0.09,0,0,0.000,0.000
55.904236793518066,4,System,0.29,235,3.793,0.02,0,13,0.000,102.000
55.904236793518066,19864,WmiPrvSE.exe,0.26,11,11.883,0.07,0,0,0.000,0.000
55.904236793518066,7272,pycharm64.exe,0.23,93,2360.438,14.59,361,0,27.773,0.000
55.904236793518066,4536,mfemms.exe,0.19,28,9.750,0.06,0,0,0.000,0.000
55.904236793518066,1884,svchost.exe,0.15,12,14.957,0.09,0,0,0.000,0.000
55.904236793518066,1496,services.exe,0.15,7,8.344,0.05,0,0,0.000,0.000
55.904236793518066,28460,chrome.exe,0.00,17,43.527,0.27,0,0,0.000,0.000
55.904236793518066,28392,chrome.exe,0.00,17,38.312,0.24,0,0,0.000,0.000
55.904236793518066,28336,conhost.exe,0.00,3,15.141,0.09,0,0,0.000,0.000
55.904236793518066,27668,chrome.exe,0.00,18,85.754,0.53,0,0,0.000,0.000
55.904236793518066,27232,chrome.exe,0.00,12,27.973,0.17,0,0,0.000,0.000
55.904236793518066,26992,chrome.exe,0.00,17,71.184,0.44,0,0,0.000,0.000
55.904236793518066,26152,SystemSettingsBroker.exe,0.00,24,31.762,0.2,0,0,0.000,0.000
55.904236793518066,26068,chrome.exe,0.00,28,221.566,1.37,0,15,0.000,3.555
55.904236793518066,25920,powershell.exe,0.00,9,109.984,0.68,0,0,0.000,0.000
58.55497670173645,16752,OneDrive.exe,11.18,30,232.141,1.43,8,645,841.563,274.491
58.55497670173645,22444,python.exe,9.94,12,73.957,0.46,6,0,0.000,0.000
58.55497670173645,5632,MsMpEng.exe,4.45,52,246.273,1.52,39,12,76.204,24.141
58.55497670173645,19864,WmiPrvSE.exe,0.54,11,12.062,0.07,0,0,0.000,0.000
58.55497670173645,1528,lsass.exe,0.44,9,14.742,0.09,0,0,0.000,0.000
58.55497670173645,5308,SmartNote.Service.exe,0.40,5,6.957,0.04,0,0,0.000,0.000
58.55497670173645,15816,chrome.exe,0.26,28,331.805,2.05,137,135,66.031,23.398
58.55497670173645,13920,MfeAVSvc.exe,0.26,64,37.875,0.23,0,53,0.000,7.738
58.55497670173645,7040,msedge.exe,0.23,32,87.465,0.54,0,0,0.000,0.000
58.55497670173645,5616,svchost.exe,0.21,24,17.789,0.11,0,0,0.000,0.000
58.55497670173645,5040,LenovoVantageService.exe,0.19,24,60.320,0.37,0,0,0.000,0.000
58.55497670173645,2972,svchost.exe,0.16,12,7.203,0.04,0,0,0.000,0.000
58.55497670173645,1928,svchost.exe,0.15,5,6.004,0.04,0,0,0.000,0.000
58.55497670173645,1884,svchost.exe,0.15,12,14.859,0.09,0,0,0.000,0.000
58.55497670173645,4,System,0.14,235,3.793,0.02,0,15,0.000,110.000
58.55497670173645,28460,chrome.exe,0.00,17,43.527,0.27,0,0,0.000,0.000
58.55497670173645,28392,chrome.exe,0.00,17,38.312,0.24,0,0,0.000,0.000
58.55497670173645,28336,conhost.exe,0.00,3,15.141,0.09,0,0,0.000,0.000
58.55497670173645,27668,chrome.exe,0.00,18,85.754,0.53,0,0,0.000,0.000
